Farm,Type,Round,Date,Species,Number
Farm12,ELS,2,06/30/13,Bombus lapidarius,1
Farm12,ELS,2,06/30/13,Bombus lapidarius,1
Farm12,ELS,2,06/30/13,Bombus lapidarius,1
Farm12,ELS,2,06/30/13,Bombus lapidarius,1
Farm12,ELS,2,06/30/13,Bombus lapidarius,1
Farm12,ELS,2,06/30/13,Bombus lapidarius,1
Farm12,ELS,2,06/30/13,Bombus lapidarius,2
Farm12,ELS,2,06/30/13,Bombus lapidarius,5
Farm12,ELS,2,06/30/13,Bombus lapidarius,2
Farm12,ELS,2,06/30/13,Bombus lapidarius,2
Farm12,ELS,3,10/08/13,Bombus lapidarius,1
Farm12,ELS,3,10/08/13,Bombus lapidarius,1
Farm12,ELS,3,10/08/13,Bombus lapidarius,1
Farm12,ELS,3,10/08/13,Bombus lapidarius,3
Farm12,ELS,3,10/08/13,Bombus lapidarius,2
Farm12,ELS,3,10/08/13,Bombus lapidarius,2
Farm12,ELS,1,05/16/14,Bombus lapidarius,1
Farm12,ELS,1,05/16/14,Bombus lapidarius,1
Farm12,ELS,1,05/16/14,Bombus lapidarius,1
Farm12,ELS,1,05/16/14,Bombus lapidarius,2
Farm12,ELS,1,05/16/14,Bombus lapidarius,1
Farm12,ELS,2,06/21/14,Bombus lapidarius,1
Farm12,ELS,2,06/21/14,Bombus lapidarius,1
Farm12,ELS,2,06/21/14,Bombus lapidarius,1
Farm12,ELS,3,03/08/14,Bombus lapidarius,2
Farm12,ELS,2,06/30/13,Bombus lucorum,1
Farm12,ELS,2,06/21/14,Bombus lucorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,2
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,2
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pascuorum,2
Farm12,ELS,1,02/06/13,Bombus pascuorum,1
Farm12,ELS,2,06/30/13,Bombus pascuorum,2
Farm12,ELS,2,06/30/13,Bombus pascuorum,1
Farm12,ELS,2,06/30/13,Bombus pascuorum,1
Farm12,ELS,2,06/30/13,Bombus pascuorum,1
Farm12,ELS,2,06/30/13,Bombus pascuorum,1
Farm12,ELS,2,06/30/13,Bombus pascuorum,1
Farm12,ELS,3,10/08/13,Bombus pascuorum,1
Farm12,ELS,3,10/08/13,Bombus pascuorum,1
Farm12,ELS,3,10/08/13,Bombus pascuorum,1
Farm12,ELS,3,10/08/13,Bombus pascuorum,1
Farm12,ELS,3,10/08/13,Bombus pascuorum,1
Farm12,ELS,3,10/08/13,Bombus pascuorum,3
Farm12,ELS,3,10/08/13,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,1,05/16/14,Bombus pascuorum,1
Farm12,ELS,3,03/08/14,Bombus pascuorum,1
Farm12,ELS,3,03/08/14,Bombus pascuorum,1
Farm12,ELS,3,03/08/14,Bombus pascuorum,1
Farm12,ELS,3,03/08/14,Bombus pascuorum,1
Farm12,ELS,1,02/06/13,Bombus pratorum,1
Farm12,ELS,2,06/30/13,Bombus pratorum,1
Farm12,ELS,3,10/08/13,Bombus pratorum,1
Farm12,ELS,1,05/16/14,Bombus pratorum,1
Farm12,ELS,1,05/16/14,Bombus pratorum,1
Farm12,ELS,1,05/16/14,Bombus pratorum,1
Farm12,ELS,2,06/21/14,Bombus pratorum,1
Farm12,ELS,1,02/06/13,Bombus terrestris,1
Farm12,ELS,1,02/06/13,Bombus terrestris,2
Farm12,ELS,1,02/06/13,Bombus terrestris,1
Farm12,ELS,1,02/06/13,Bombus terrestris,1
Farm12,ELS,1,02/06/13,Bombus terrestris,2
Farm12,ELS,2,06/30/13,Bombus terrestris,1
Farm12,ELS,2,06/30/13,Bombus terrestris,1
Farm12,ELS,2,06/30/13,Bombus terrestris,2
Farm12,ELS,2,06/30/13,Bombus terrestris,3
Farm12,ELS,3,10/08/13,Bombus terrestris,1
Farm12,ELS,3,10/08/13,Bombus terrestris,1
Farm12,ELS,3,10/08/13,Bombus terrestris,1
Farm12,ELS,3,10/08/13,Bombus terrestris,1
Farm12,ELS,3,10/08/13,Bombus terrestris,1
Farm12,ELS,3,10/08/13,Bombus terrestris,1
Farm12,ELS,1,05/16/14,Bombus terrestris,1
Farm12,ELS,2,06/21/14,Bombus terrestris,2
Farm12,ELS,2,06/21/14,Bombus terrestris,1
Farm12,ELS,2,06/21/14,Bombus terrestris,1
Farm12,ELS,2,06/21/14,Bombus terrestris,1
Farm12,ELS,1,05/16/14,Bombus vestalis,1
Farm12,ELS,3,03/08/14,Halictus tumulorum,1
Farm12,ELS,2,06/21/14,Hylaeus communis,1
Farm12,ELS,1,02/06/13,Lasioglossum calceatum,1
Farm12,ELS,1,02/06/13,Lasioglossum calceatum,1
Farm12,ELS,3,03/08/14,Lasioglossum calceatum,1
Farm12,ELS,3,03/08/14,Lasioglossum calceatum,1
Farm12,ELS,3,03/08/14,Lasioglossum leucopus,1
Farm12,ELS,2,06/30/13,Lasioglossum leucozonium,1
Farm12,ELS,2,06/30/13,Lasioglossum leucozonium,1
Farm12,ELS,2,06/30/13,Lasioglossum leucozonium,1
Farm12,ELS,2,06/30/13,Lasioglossum leucozonium,1
Farm12,ELS,1,05/16/14,Lasioglossum leucozonium,1
Farm12,ELS,1,05/16/14,Lasioglossum leucozonium,1
Farm12,ELS,1,05/16/14,Lasioglossum leucozonium,1
Farm12,ELS,1,05/16/14,Lasioglossum leucozonium,1
Farm12,ELS,2,06/21/14,Lasioglossum leucozonium,1
Farm12,ELS,2,06/21/14,Lasioglossum leucozonium,2
Farm12,ELS,2,06/21/14,Lasioglossum leucozonium,5
Farm12,ELS,2,06/21/14,Lasioglossum leucozonium,2
Farm12,ELS,2,06/21/14,Lasioglossum leucozonium,4
Farm12,ELS,3,03/08/14,Lasioglossum leucozonium,1
Farm12,ELS,3,03/08/14,Lasioglossum leucozonium,1
Farm12,ELS,3,03/08/14,Lasioglossum leucozonium,2
Farm12,ELS,3,03/08/14,Lasioglossum leucozonium,1
Farm12,ELS,2,06/21/14,Lasioglossum malachurum,1
Farm12,ELS,3,03/08/14,Lasioglossum malachurum,1
Farm12,ELS,3,03/08/14,Lasioglossum minutissimum,1
Farm12,ELS,3,10/08/13,Lasioglossum morio,1
Farm12,ELS,1,05/16/14,Lasioglossum morio,1
Farm12,ELS,3,03/08/14,Lasioglossum morio,1
Farm12,ELS,3,03/08/14,Lasioglossum morio,1
Farm12,ELS,3,03/08/14,Lasioglossum morio,1
Farm12,ELS,3,03/08/14,Lasioglossum morio,1
Farm12,ELS,3,03/08/14,Lasioglossum morio,1
Farm12,ELS,3,03/08/14,Lasioglossum morio,1
Farm12,ELS,1,05/16/14,Lasioglossum parvulum,1
Farm12,ELS,2,06/30/13,Lasioglossum pauxillum,1
Farm12,ELS,2,06/21/14,Lasioglossum pauxillum,1
Farm12,ELS,2,06/21/14,Lasioglossum pauxillum,4
Farm12,ELS,2,06/21/14,Lasioglossum pauxillum,1
Farm12,ELS,3,03/08/14,Lasioglossum pauxillum,1
Farm12,ELS,1,05/16/14,Lasioglossum smeathmanellum,1
Farm12,ELS,1,05/16/14,Lasioglossum villosulum,1
Farm12,ELS,2,06/21/14,Lasioglossum villosulum,1
Farm12,ELS,2,06/21/14,Lasioglossum villosulum,1
Farm12,ELS,2,06/30/13,Lasioglossum zonulum,1
Farm12,ELS,1,02/06/13,Nomada flava/panzeri,1
Farm12,ELS,1,05/16/14,Nomada flava/panzeri,1
Farm12,ELS,1,05/16/14,Nomada flavoguttata,1
Farm12,ELS,1,05/16/14,Nomada goodeniana,1
Farm12,ELS,1,05/16/14,Nomada sheppardana,2
Farm12,ELS,2,06/30/13,Osmia leaiana,1
Farm12,ELS,2,06/30/13,Osmia leaiana,1
Farm12,ELS,3,03/08/14,Panurgus calcaratus,2
Farm12,ELS,3,03/08/14,Panurgus calcaratus,1
Farm12,ELS,1,05/16/14,Sphecodes ephippius,1
Farm13,HLS,3,09/08/14,Andrena bicolor,1
Farm13,HLS,3,09/08/14,Andrena bicolor,1
Farm13,HLS,2,10/06/13,Andrena cineraria,1
Farm13,HLS,1,05/25/13,Andrena nigroaenea,1
Farm13,HLS,1,05/25/13,Andrena nigroaenea,1
Farm13,HLS,2,02/07/14,Andrena wilkella,1
Farm13,HLS,2,10/06/13,Bombus barbutellus,1
Farm13,HLS,2,02/07/14,Bombus barbutellus,1
Farm13,HLS,2,10/06/13,Bombus hortorum,1
Farm13,HLS,2,10/06/13,Bombus hortorum,1
Farm13,HLS,2,10/06/13,Bombus hortorum,2
Farm13,HLS,2,10/06/13,Bombus hortorum,2
Farm13,HLS,2,10/06/13,Bombus hortorum,1
Farm13,HLS,2,10/06/13,Bombus hortorum,6
Farm13,HLS,2,10/06/13,Bombus hortorum,1
Farm13,HLS,2,10/06/13,Bombus hortorum,1
Farm13,HLS,3,08/08/13,Bombus hortorum,1
Farm13,HLS,1,05/27/14,Bombus hortorum,4
Farm13,HLS,1,05/27/14,Bombus hortorum,1
Farm13,HLS,2,02/07/14,Bombus hortorum,1
Farm13,HLS,2,02/07/14,Bombus hortorum,1
Farm13,HLS,2,02/07/14,Bombus hortorum,3
Farm13,HLS,2,02/07/14,Bombus hortorum,2
Farm13,HLS,2,02/07/14,Bombus hortorum,6
Farm13,HLS,2,10/06/13,Bombus hypnorum,1
Farm13,HLS,2,10/06/13,Bombus hypnorum,1
Farm13,HLS,2,10/06/13,Bombus hypnorum,1
Farm13,HLS,2,02/07/14,Bombus hypnorum,1
Farm13,HLS,2,10/06/13,Bombus lapidarius,7
Farm13,HLS,2,10/06/13,Bombus lapidarius,1
Farm13,HLS,2,10/06/13,Bombus lapidarius,1
Farm13,HLS,2,10/06/13,Bombus lapidarius,2
Farm13,HLS,2,10/06/13,Bombus lapidarius,4
Farm13,HLS,2,10/06/13,Bombus lapidarius,1
Farm13,HLS,2,10/06/13,Bombus lapidarius,1
Farm13,HLS,2,10/06/13,Bombus lapidarius,1
Farm13,HLS,2,10/06/13,Bombus lapidarius,11
Farm13,HLS,2,10/06/13,Bombus lapidarius,4
Farm13,HLS,2,10/06/13,Bombus lapidarius,9
Farm13,HLS,2,10/06/13,Bombus lapidarius,1
Farm13,HLS,3,08/08/13,Bombus lapidarius,127
Farm13,HLS,3,08/08/13,Bombus lapidarius,93
Farm13,HLS,3,08/08/13,Bombus lapidarius,1
Farm13,HLS,3,08/08/13,Bombus lapidarius,2
Farm13,HLS,3,08/08/13,Bombus lapidarius,22
Farm13,HLS,3,08/08/13,Bombus lapidarius,2
Farm13,HLS,3,08/08/13,Bombus lapidarius,261
Farm13,HLS,3,08/08/13,Bombus lapidarius,115
Farm13,HLS,3,08/08/13,Bombus lapidarius,17
Farm13,HLS,3,08/08/13,Bombus lapidarius,7
Farm13,HLS,3,08/08/13,Bombus lapidarius,2
Farm13,HLS,3,08/08/13,Bombus lapidarius,8
Farm13,HLS,3,08/08/13,Bombus lapidarius,1
Farm13,HLS,3,08/08/13,Bombus lapidarius,273
Farm13,HLS,3,08/08/13,Bombus lapidarius,232
Farm13,HLS,3,08/08/13,Bombus lapidarius,2
Farm13,HLS,1,05/27/14,Bombus lapidarius,5
Farm13,HLS,1,05/27/14,Bombus lapidarius,5
Farm13,HLS,1,05/27/14,Bombus lapidarius,2
Farm13,HLS,1,05/27/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,35
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,2
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,20
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,10
Farm13,HLS,2,02/07/14,Bombus lapidarius,5
Farm13,HLS,2,02/07/14,Bombus lapidarius,4
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,4
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,2,02/07/14,Bombus lapidarius,21
Farm13,HLS,2,02/07/14,Bombus lapidarius,2
Farm13,HLS,2,02/07/14,Bombus lapidarius,1
Farm13,HLS,3,09/08/14,Bombus lapidarius,49
Farm13,HLS,3,09/08/14,Bombus lapidarius,12
Farm13,HLS,3,09/08/14,Bombus lapidarius,2
Farm13,HLS,3,09/08/14,Bombus lapidarius,1
Farm13,HLS,3,09/08/14,Bombus lapidarius,83
Farm13,HLS,3,09/08/14,Bombus lapidarius,10
Farm13,HLS,3,09/08/14,Bombus lapidarius,1
Farm13,HLS,3,09/08/14,Bombus lapidarius,14
Farm13,HLS,3,09/08/14,Bombus lapidarius,2
Farm13,HLS,3,09/08/14,Bombus lapidarius,2
Farm13,HLS,3,09/08/14,Bombus lapidarius,75
Farm13,HLS,3,09/08/14,Bombus lapidarius,12
Farm13,HLS,3,08/08/13,Bombus lucorum,1
Farm13,HLS,3,08/08/13,Bombus lucorum,2
Farm13,HLS,3,08/08/13,Bombus lucorum,2
Farm13,HLS,1,05/27/14,Bombus lucorum,1
Farm13,HLS,3,09/08/14,Bombus lucorum,1
Farm13,HLS,3,09/08/14,Bombus lucorum,1
Farm13,HLS,1,05/25/13,Bombus pascuorum,1
Farm13,HLS,1,05/25/13,Bombus pascuorum,1
Farm13,HLS,1,05/25/13,Bombus pascuorum,1
Farm13,HLS,1,05/25/13,Bombus pascuorum,1
Farm13,HLS,2,10/06/13,Bombus pascuorum,4
Farm13,HLS,2,10/06/13,Bombus pascuorum,3
Farm13,HLS,2,10/06/13,Bombus pascuorum,2
Farm13,HLS,2,10/06/13,Bombus pascuorum,2
Farm13,HLS,2,10/06/13,Bombus pascuorum,1
Farm13,HLS,2,10/06/13,Bombus pascuorum,1
Farm13,HLS,2,10/06/13,Bombus pascuorum,3
Farm13,HLS,2,10/06/13,Bombus pascuorum,2
Farm13,HLS,2,10/06/13,Bombus pascuorum,4
Farm13,HLS,2,10/06/13,Bombus pascuorum,13
Farm13,HLS,3,08/08/13,Bombus pascuorum,2
Farm13,HLS,3,08/08/13,Bombus pascuorum,2
Farm13,HLS,3,08/08/13,Bombus pascuorum,3
Farm13,HLS,3,08/08/13,Bombus pascuorum,1
Farm13,HLS,3,08/08/13,Bombus pascuorum,1
Farm13,HLS,3,08/08/13,Bombus pascuorum,3
Farm13,HLS,3,08/08/13,Bombus pascuorum,1
Farm13,HLS,3,08/08/13,Bombus pascuorum,5
Farm13,HLS,3,08/08/13,Bombus pascuorum,14
Farm13,HLS,3,08/08/13,Bombus pascuorum,6
Farm13,HLS,3,08/08/13,Bombus pascuorum,11
Farm13,HLS,3,08/08/13,Bombus pascuorum,3
Farm13,HLS,3,08/08/13,Bombus pascuorum,7
Farm13,HLS,3,08/08/13,Bombus pascuorum,1
Farm13,HLS,3,08/08/13,Bombus pascuorum,1
Farm13,HLS,3,08/08/13,Bombus pascuorum,4
Farm13,HLS,3,08/08/13,Bombus pascuorum,2
Farm13,HLS,1,05/27/14,Bombus pascuorum,3
Farm13,HLS,1,05/27/14,Bombus pascuorum,3
Farm13,HLS,1,05/27/14,Bombus pascuorum,3
Farm13,HLS,1,05/27/14,Bombus pascuorum,1
Farm13,HLS,1,05/27/14,Bombus pascuorum,1
Farm13,HLS,1,05/27/14,Bombus pascuorum,2
Farm13,HLS,1,05/27/14,Bombus pascuorum,3
Farm13,HLS,1,05/27/14,Bombus pascuorum,1
Farm13,HLS,1,05/27/14,Bombus pascuorum,1
Farm13,HLS,2,02/07/14,Bombus pascuorum,1
Farm13,HLS,2,02/07/14,Bombus pascuorum,1
Farm13,HLS,2,02/07/14,Bombus pascuorum,5
Farm13,HLS,2,02/07/14,Bombus pascuorum,1
Farm13,HLS,2,02/07/14,Bombus pascuorum,7
Farm13,HLS,2,02/07/14,Bombus pascuorum,1
Farm13,HLS,2,02/07/14,Bombus pascuorum,3
Farm13,HLS,2,02/07/14,Bombus pascuorum,1
Farm13,HLS,2,02/07/14,Bombus pascuorum,7
Farm13,HLS,2,02/07/14,Bombus pascuorum,6
Farm13,HLS,2,02/07/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,11
Farm13,HLS,3,09/08/14,Bombus pascuorum,5
Farm13,HLS,3,09/08/14,Bombus pascuorum,2
Farm13,HLS,3,09/08/14,Bombus pascuorum,3
Farm13,HLS,3,09/08/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,17
Farm13,HLS,3,09/08/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,5
Farm13,HLS,3,09/08/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,2
Farm13,HLS,3,09/08/14,Bombus pascuorum,1
Farm13,HLS,3,09/08/14,Bombus pascuorum,21
Farm13,HLS,1,05/25/13,Bombus pratorum,1
Farm13,HLS,2,10/06/13,Bombus pratorum,1
Farm13,HLS,2,10/06/13,Bombus pratorum,3
Farm13,HLS,2,10/06/13,Bombus pratorum,1
Farm13,HLS,1,05/27/14,Bombus pratorum,1
Farm13,HLS,1,05/27/14,Bombus pratorum,1
Farm13,HLS,1,05/27/14,Bombus pratorum,1
Farm13,HLS,1,05/27/14,Bombus pratorum,1
Farm13,HLS,2,02/07/14,Bombus pratorum,1
Farm13,HLS,2,02/07/14,Bombus ruderarius,1
Farm13,HLS,1,05/27/14,Bombus ruderatus,2
Farm13,HLS,2,02/07/14,Bombus ruderatus,1
Farm13,HLS,2,02/07/14,Bombus ruderatus,2
Farm13,HLS,2,10/06/13,Bombus terrestris,4
Farm13,HLS,2,10/06/13,Bombus terrestris,1
Farm13,HLS,2,10/06/13,Bombus terrestris,2
Farm13,HLS,2,10/06/13,Bombus terrestris,1
Farm13,HLS,2,10/06/13,Bombus terrestris,2
Farm13,HLS,2,10/06/13,Bombus terrestris,3
Farm13,HLS,2,10/06/13,Bombus terrestris,4
Farm13,HLS,2,10/06/13,Bombus terrestris,1
Farm13,HLS,2,10/06/13,Bombus terrestris,2
Farm13,HLS,2,10/06/13,Bombus terrestris,1
Farm13,HLS,2,10/06/13,Bombus terrestris,1
Farm13,HLS,2,10/06/13,Bombus terrestris,5
Farm13,HLS,3,08/08/13,Bombus terrestris,1
Farm13,HLS,3,08/08/13,Bombus terrestris,1
Farm13,HLS,3,08/08/13,Bombus terrestris,24
Farm13,HLS,3,08/08/13,Bombus terrestris,3
Farm13,HLS,3,08/08/13,Bombus terrestris,1
Farm13,HLS,3,08/08/13,Bombus terrestris,1
Farm13,HLS,3,08/08/13,Bombus terrestris,5
Farm13,HLS,3,08/08/13,Bombus terrestris,2
Farm13,HLS,3,08/08/13,Bombus terrestris,31
Farm13,HLS,3,08/08/13,Bombus terrestris,4
Farm13,HLS,3,08/08/13,Bombus terrestris,1
Farm13,HLS,3,08/08/13,Bombus terrestris,1
Farm13,HLS,3,08/08/13,Bombus terrestris,64
Farm13,HLS,3,08/08/13,Bombus terrestris,2
Farm13,HLS,3,08/08/13,Bombus terrestris,9
Farm13,HLS,3,08/08/13,Bombus terrestris,1
Farm13,HLS,3,08/08/13,Bombus terrestris,98
Farm13,HLS,3,08/08/13,Bombus terrestris,9
Farm13,HLS,1,05/27/14,Bombus terrestris,1
Farm13,HLS,1,05/27/14,Bombus terrestris,1
Farm13,HLS,2,02/07/14,Bombus terrestris,1
Farm13,HLS,2,02/07/14,Bombus terrestris,1
Farm13,HLS,3,09/08/14,Bombus terrestris,13
Farm13,HLS,3,09/08/14,Bombus terrestris,7
Farm13,HLS,3,09/08/14,Bombus terrestris,1
Farm13,HLS,3,09/08/14,Bombus terrestris,6
Farm13,HLS,3,09/08/14,Bombus terrestris,3
Farm13,HLS,3,09/08/14,Bombus terrestris,1
Farm13,HLS,3,09/08/14,Bombus terrestris,13
Farm13,HLS,2,10/06/13,Bombus vestalis,4
Farm13,HLS,3,08/08/13,Bombus vestalis,2
Farm13,HLS,2,02/07/14,Bombus vestalis,1
Farm13,HLS,3,09/08/14,Bombus vestalis,1
Farm13,HLS,3,09/08/14,Halictus tumulorum,1
Farm13,HLS,3,09/08/14,Hylaeus communis,1
Farm13,HLS,2,02/07/14,Hylaeus cornutus,1
Farm13,HLS,2,02/07/14,Hylaeus cornutus,1
Farm13,HLS,3,09/08/14,Lasioglossum leucopus,1
Farm13,HLS,2,10/06/13,Lasioglossum malachurum,1
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,20
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,1
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,20
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,6
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,19
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,1
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,36
Farm13,HLS,2,02/07/14,Lasioglossum malachurum,2
Farm13,HLS,3,09/08/14,Lasioglossum malachurum,1
Farm13,HLS,1,05/25/13,Nomada flava/panzeri,3
Farm13,HLS,2,02/07/14,Osmia leaiana,1
Farm13,HLS,3,09/08/14,Sphecodes ephippius,1
Farm13,HLS,3,09/08/14,Sphecodes monilicornis,1
Farm14,ELS,2,07/07/14,Andrena alfkenella,1
Farm14,ELS,2,07/07/14,Andrena dorsata,1
Farm14,ELS,3,07/08/14,Andrena dorsata,1
Farm14,ELS,2,07/07/14,Andrena flavipes,1
Farm14,ELS,2,07/07/14,Andrena flavipes,1
Farm14,ELS,3,07/08/14,Andrena flavipes,1
Farm14,ELS,1,05/27/14,Andrena nigroaenea,1
Farm14,ELS,3,07/08/14,Bombus barbutellus,1
Farm14,ELS,1,05/27/14,Bombus hortorum,2
Farm14,ELS,1,05/27/14,Bombus hortorum,1
Farm14,ELS,1,05/27/14,Bombus hortorum,1
Farm14,ELS,1,05/27/14,Bombus hortorum,1
Farm14,ELS,1,05/27/14,Bombus hortorum,1
Farm14,ELS,1,05/27/14,Bombus hortorum,3
Farm14,ELS,2,07/07/14,Bombus hortorum,16
Farm14,ELS,2,07/07/14,Bombus hortorum,2
Farm14,ELS,2,07/07/14,Bombus hortorum,2
Farm14,ELS,2,07/07/14,Bombus hortorum,9
Farm14,ELS,2,07/07/14,Bombus hortorum,1
Farm14,ELS,2,07/07/14,Bombus hortorum,1
Farm14,ELS,2,07/07/14,Bombus hortorum,1
Farm14,ELS,2,07/07/14,Bombus hortorum,1
Farm14,ELS,2,07/07/14,Bombus hortorum,1
Farm14,ELS,2,07/07/14,Bombus hortorum,1
Farm14,ELS,3,07/08/14,Bombus hortorum,1
Farm14,ELS,2,07/07/14,Bombus lapidarius,1
Farm14,ELS,2,07/07/14,Bombus lapidarius,3
Farm14,ELS,2,07/07/14,Bombus lapidarius,7
Farm14,ELS,2,07/07/14,Bombus lapidarius,1
Farm14,ELS,2,07/07/14,Bombus lapidarius,1
Farm14,ELS,2,07/07/14,Bombus lapidarius,1
Farm14,ELS,2,07/07/14,Bombus lapidarius,2
Farm14,ELS,3,07/08/14,Bombus lapidarius,3
Farm14,ELS,3,07/08/14,Bombus lapidarius,3
Farm14,ELS,3,07/08/14,Bombus lapidarius,2
Farm14,ELS,3,07/08/14,Bombus lapidarius,1
Farm14,ELS,3,07/08/14,Bombus lapidarius,2
Farm14,ELS,3,07/08/14,Bombus lapidarius,3
Farm14,ELS,3,07/08/14,Bombus lapidarius,2
Farm14,ELS,3,07/08/14,Bombus lapidarius,1
Farm14,ELS,3,07/08/14,Bombus lapidarius,2
Farm14,ELS,3,07/08/14,Bombus lapidarius,1
Farm14,ELS,1,05/27/14,Bombus lapidarius,1
Farm14,ELS,1,05/27/14,Bombus lapidarius,1
Farm14,ELS,1,05/27/14,Bombus lapidarius,1
Farm14,ELS,1,05/27/14,Bombus lapidarius,1
Farm14,ELS,1,05/27/14,Bombus lapidarius,1
Farm14,ELS,1,05/27/14,Bombus lapidarius,1
Farm14,ELS,2,07/07/14,Bombus lucorum,1
Farm14,ELS,2,07/07/14,Bombus lucorum,1
Farm14,ELS,3,07/08/14,Bombus lucorum,5
Farm14,ELS,3,07/08/14,Bombus lucorum,3
Farm14,ELS,3,07/08/14,Bombus lucorum,1
Farm14,ELS,1,05/27/14,Bombus pascuorum,1
Farm14,ELS,1,05/27/14,Bombus pascuorum,1
Farm14,ELS,1,05/27/14,Bombus pascuorum,3
Farm14,ELS,1,05/27/14,Bombus pascuorum,2
Farm14,ELS,2,07/07/14,Bombus pascuorum,1
Farm14,ELS,2,07/07/14,Bombus pascuorum,6
Farm14,ELS,2,07/07/14,Bombus pascuorum,1
Farm14,ELS,2,07/07/14,Bombus pascuorum,3
Farm14,ELS,2,07/07/14,Bombus pascuorum,2
Farm14,ELS,2,07/07/14,Bombus pascuorum,4
Farm14,ELS,2,07/07/14,Bombus pascuorum,1
Farm14,ELS,2,07/07/14,Bombus pascuorum,2
Farm14,ELS,2,07/07/14,Bombus pascuorum,1
Farm14,ELS,2,07/07/14,Bombus pascuorum,3
Farm14,ELS,2,07/07/14,Bombus pascuorum,3
Farm14,ELS,2,07/07/14,Bombus pascuorum,1
Farm14,ELS,3,07/08/14,Bombus pascuorum,2
Farm14,ELS,3,07/08/14,Bombus pascuorum,1
Farm14,ELS,3,07/08/14,Bombus pascuorum,1
Farm14,ELS,3,07/08/14,Bombus pascuorum,1
Farm14,ELS,3,07/08/14,Bombus pascuorum,39
Farm14,ELS,3,07/08/14,Bombus pascuorum,2
Farm14,ELS,3,07/08/14,Bombus pascuorum,15
Farm14,ELS,3,07/08/14,Bombus pascuorum,2
Farm14,ELS,3,07/08/14,Bombus pascuorum,1
Farm14,ELS,3,07/08/14,Bombus pascuorum,10
Farm14,ELS,3,07/08/14,Bombus pascuorum,1
Farm14,ELS,3,07/08/14,Bombus pascuorum,1
Farm14,ELS,3,07/08/14,Bombus pascuorum,2
Farm14,ELS,2,07/07/14,Bombus pratorum,1
Farm14,ELS,3,07/08/14,Bombus pratorum,1
Farm14,ELS,2,07/07/14,Bombus rupestris,2
Farm14,ELS,1,05/27/14,Bombus terrestris,2
Farm14,ELS,2,07/07/14,Bombus terrestris,3
Farm14,ELS,2,07/07/14,Bombus terrestris,1
Farm14,ELS,2,07/07/14,Bombus terrestris,2
Farm14,ELS,3,07/08/14,Bombus terrestris,4
Farm14,ELS,3,07/08/14,Bombus terrestris,2
Farm14,ELS,3,07/08/14,Bombus terrestris,4
